name,runCount,timeOut,equivalent,deterministic,finished,numQubits1,numQubits2,numGates1,numGates2,diffEquivalenceCount,initTimeMean,initTimeVariance,runTimeMean,runTimeVariance,maxActiveNodes
portfoliovqe_08_ng3_mp0,1,30,false,true,false,8,127,251,1030,0,30,0,30,0,0
portfoliovqe_08_ng3_mp3,1,30,false,true,false,8,127,251,691,0,30,0,30,0,0
portfoliovqe_16_ind_mp0,1,30,false,true,false,16,127,441,4972,0,30,0,30,0,0
portfoliovqe_16_ind_mp3,1,30,false,true,false,16,127,441,3330,0,30,0,30,0,0
portfoliovqe_16_ind_ng0,1,30,false,true,false,16,16,441,2857,0,30,0,30,0,0
portfoliovqe_16_ind_ng3,1,30,false,true,false,16,16,441,708,0,30,0,30,0,0
portfoliovqe_16_mp0_mp3,1,30,false,true,false,127,127,4972,3330,0,30,0,30,0,0
portfoliovqe_16_ng0_mp0,1,30,false,true,false,16,127,2857,4972,0,30,0,30,0,0
portfoliovqe_16_ng0_mp3,1,30,false,true,false,16,127,2857,3330,0,30,0,30,0,0
portfoliovqe_16_ng0_ng3,1,30,false,true,false,16,16,2857,708,0,30,0,30,0,0
portfoliovqe_16_ng3_mp0,1,30,false,true,false,16,127,708,4972,0,30,0,30,0,0
portfoliovqe_16_ng3_mp3,1,30,false,true,false,16,127,708,3330,0,30,0,30,0,0
qft_04_ind_mp0,49,30,true,true,true,4,4,12,63,0,0.00129448,1.26362e-10,0.121798,0.00012063,122
qft_04_ind_mp3,35,30,false,true,true,8,8,12,40,0,0.001294,1.4124e-10,0.12823,0.000138175,207
qft_04_ind_ng0,49,30,true,true,true,4,4,12,48,0,0.00115898,7.53348e-11,0.105782,0.000288101,43
qft_04_ind_ng3,52,30,true,true,true,4,4,12,33,0,0.00115708,7.85924e-11,0.104056,0.000269634,35
qft_04_mp0_mp3,40,30,false,true,true,8,8,63,40,74,0.0246545,0.000907329,0.133697,0.000329264,1666
qft_04_ng0_mp0,38,30,true,true,true,4,4,48,63,90,0.00129632,1.25004e-10,0.119679,0.000240668,34
qft_04_ng0_mp3,45,30,false,true,true,8,8,48,40,64,0.00129836,1.5483e-10,0.130657,0.000544291,255
qft_04_ng0_ng3,30,30,true,true,true,4,4,48,33,66,0.00116941,1.45054e-09,0.102872,0.000294272,42
qft_04_ng3_mp0,51,30,true,true,true,4,4,33,63,62,0.00129305,4.40977e-11,0.11786,0.000466356,34
qft_04_ng3_mp3,38,30,false,true,true,8,8,33,40,62,0.00129462,1.2876e-10,0.131316,0.000343193,208
qft_08_ind_mp0,12,30,true,true,true,8,8,40,326,0,0.0185565,0.000876503,0.353904,0.000503306,1834
qft_08_ind_mp3,3,30,false,true,true,16,16,40,259,0,0.0214762,0.000800039,1.99084,0.00155646,33664
qft_08_ind_ng0,42,30,true,true,true,8,8,40,176,0,0.0260449,0.00112443,0.128734,0.000658117,891
qft_08_ind_ng3,37,30,true,true,true,8,8,40,129,0,0.00117853,1.45999e-10,0.13212,3.37645e-05,906
qft_08_mp0_mp3,1,30,false,true,false,127,127,335,268,0,30,0,30,0,0
qft_08_ng0_mp0,9,30,true,true,true,8,8,176,326,330,0.00148446,1.29586e-09,0.409695,0.00143833,850
qft_08_ng0_mp3,3,30,false,true,true,16,16,176,259,330,0.034468,0.00217759,3.29958,0.00289322,49792
qft_08_ng0_ng3,45,30,true,true,true,8,8,176,129,258,0.0044394,0.000227428,0.134635,0.000131929,890
qft_08_ng3_mp0,14,30,true,true,true,8,8,129,326,246,0.0116811,0.000628993,0.358139,0.0015761,850
qft_08_ng3_mp3,3,30,false,true,true,16,16,129,259,258,0.00146367,2.47853e-10,2.22919,0.0180694,33664
qft_16_ind_mp0,1,30,false,true,false,16,127,161,1805,0,30,0,30,0,0
qft_16_ind_mp3,1,30,false,true,false,16,127,161,1128,0,30,0,30,0,0
qft_16_ind_ng0,1,30,false,true,false,16,16,161,689,0,30,0,30,0,0
qft_16_ind_ng3,1,30,false,true,false,16,16,161,530,0,30,0,30,0,0
qft_16_mp0_mp3,1,30,false,true,false,127,127,1805,1128,0,30,0,30,0,0
qft_16_ng0_mp0,1,30,false,true,false,16,127,689,1805,0,30,0,30,0,0
qft_16_ng0_mp3,1,30,false,true,false,16,127,689,1128,0,30,0,30,0,0
qft_16_ng0_ng3,1,30,false,true,false,16,16,689,530,0,30,0,30,0,0
qft_16_ng3_mp0,1,30,false,true,false,16,127,530,1805,0,30,0,30,0,0
qft_16_ng3_mp3,1,30,false,true,false,16,127,530,1128,0,30,0,30,0,0
qnn_04_ind_mp0,17,30,true,true,true,4,4,55,150,38,0.00134928,2.11259e-10,0.187387,0.000723485,106
qnn_04_ind_mp3,30,30,false,true,true,8,8,55,114,26,0.0304061,0.00198451,0.191297,0.00178214,1790
qnn_04_ind_ng0,26,30,true,true,true,4,4,55,111,24,0.00116862,1.19316e-10,0.177957,0.000124231,42
qnn_04_ind_ng3,32,30,true,true,true,4,4,55,102,16,0.00116975,1.71079e-10,0.155804,4.37894e-05,170
qnn_04_mp0_mp3,3,30,false,true,true,8,8,150,114,198,0.00153477,4.73398e-10,1.41345,0.000184231,27370
qnn_04_ng0_mp0,26,30,true,true,true,4,4,111,150,198,0.0013505,2.16172e-10,0.195078,0.000431291,66
qnn_04_ng0_mp3,20,30,false,true,true,8,8,111,114,184,0.0310991,0.00207557,0.21977,0.00151534,1790
qnn_04_ng0_ng3,28,30,true,true,true,4,4,111,102,192,0.00117304,1.18539e-10,0.169582,0.000293644,20
qnn_04_ng3_mp0,28,30,true,true,true,4,4,102,150,180,0.0013511,1.57676e-10,0.169831,0.00113749,66
qnn_04_ng3_mp3,20,30,false,true,true,8,8,102,114,180,0.00134112,2.2673e-10,0.258375,0.000175968,1790
qnn_08_ind_mp0,3,30,true,true,true,8,8,207,523,158,0.00160223,7.04906e-10,1.76205,0.00391982,1866
qnn_08_ind_mp3,3,30,false,true,true,16,16,207,479,0,0.0456015,0.00387365,19.7244,0.0309333,0
qnn_08_ind_ng0,3,30,true,true,true,8,8,207,319,46,0.00124085,3.58452e-10,2.52541,0.00200955,3050
qnn_08_ind_ng3,10,30,true,true,true,8,8,207,291,76,0.0407229,0.00234408,0.442337,0.00112525,480
qnn_08_mp0_mp3,1,30,false,true,false,127,127,532,488,0,30,0,30,0,0
qnn_08_ng0_mp0,5,30,true,true,true,8,8,319,523,568,0.0199944,0.00135536,0.89417,0.0002502,946
qnn_08_ng0_mp3,1,30,false,true,false,8,127,328,488,0,30,0,30,0,0
qnn_08_ng0_ng3,27,30,true,true,true,8,8,319,291,570,0.00122534,1.80243e-10,0.156803,0.000155914,46
qnn_08_ng3_mp0,5,30,true,true,true,8,8,291,523,518,0.00158355,9.30034e-10,0.897182,0.000512629,962
qnn_08_ng3_mp3,1,30,false,true,false,8,127,300,488,0,30,0,30,0,0
qnn_16_ind_mp0,1,30,false,true,false,16,127,816,2564,0,30,0,30,0,0
qnn_16_ind_mp3,1,30,false,true,false,16,127,816,1920,0,30,0,30,0,0
qnn_16_ind_ng0,1,30,false,true,false,16,16,816,1040,0,30,0,30,0,0
qnn_16_ind_ng3,1,30,false,true,false,16,16,816,981,0,30,0,30,0,0
qnn_16_mp0_mp3,1,30,false,true,false,127,127,2564,1920,0,30,0,30,0,0
qnn_16_ng0_mp0,1,30,false,true,false,16,127,1040,2564,0,30,0,30,0,0
qnn_16_ng0_mp3,1,30,false,true,false,16,127,1040,1920,0,30,0,30,0,0
qnn_16_ng0_ng3,9,30,true,true,true,16,16,1023,964,1916,0.00139888,2.3799e-09,0.400958,0.00305703,92
qnn_16_ng3_mp0,1,30,false,true,false,16,127,981,2564,0,30,0,30,0,0
qnn_16_ng3_mp3,1,30,false,true,false,16,127,981,1920,0,30,0,30,0,0
