name,runCount,timeOut,equivalent,deterministic,finished,numQubits1,numQubits2,numGates1,numGates2,diffEquivalenceCount,initTimeMean,initTimeVariance,runTimeMean,runTimeVariance,maxActiveNodes
qft_16_ng3_mp0,1,30,false,true,false,16,127,530,1805,0,30,0,30,0,0
qft_16_ng3_mp3,1,30,false,true,false,16,127,530,1128,0,30,0,30,0,0
qnn_04_ind_mp0,25,30,true,true,true,4,4,55,150,0,0.00133577,3.42798e-10,0.237196,0.000492423,58
qnn_04_ind_mp3,16,30,false,true,true,8,8,55,114,0,0.0414612,0.00355784,0.234322,0.00220338,1790
qnn_04_ind_ng0,24,30,true,true,true,4,4,55,111,0,0.00117713,8.73821e-11,0.210963,5.51816e-05,28
qnn_04_ind_ng3,21,30,true,true,true,4,4,55,102,0,0.00117892,1.79926e-10,0.225651,0.000760549,70
qnn_04_mp0_mp3,3,30,false,true,true,8,8,150,114,0,0.0451903,0.00381785,1.74014,0.00803341,27370
qnn_04_ng0_mp0,19,30,true,true,true,4,4,111,150,0,0.00133723,5.50777e-10,0.243826,0.000335577,66
qnn_04_ng0_mp3,16,30,false,true,true,8,8,111,114,0,0.0404702,0.00337128,0.272623,0.00167863,1790
qnn_04_ng0_ng3,22,30,true,true,true,4,4,111,102,0,0.00118447,1.49853e-10,0.218696,7.74478e-05,30
qnn_04_ng3_mp0,28,30,true,true,true,4,4,102,150,0,0.00133822,2.00206e-10,0.248277,0.000536623,58
qnn_04_ng3_mp3,15,30,false,true,true,8,8,102,114,0,0.00133358,1.97337e-10,0.316846,6.91262e-05,1790
qnn_08_ind_mp0,4,30,true,true,true,8,8,207,523,0,0.00151022,2.33311e-09,1.09771,0.000510303,882
qnn_08_ind_mp3,3,30,false,true,true,16,16,207,479,0,0.00152306,1.21407e-09,24.8393,0.0370981,0
qnn_08_ind_ng0,12,30,true,true,true,8,8,207,319,0,0.0757393,0.00398815,0.279887,0.00519126,266
qnn_08_ind_ng3,13,30,true,true,true,8,8,207,291,0,0.00123185,3.72634e-10,0.362269,0.000749333,446
qnn_08_mp0_mp3,1,30,false,true,false,127,127,532,488,0,30,0,30,0,0
qnn_08_ng0_mp0,4,30,true,true,true,8,8,319,523,0,0.0345382,0.00326981,1.11718,0.00279647,890
qnn_08_ng0_mp3,1,30,false,true,false,8,127,328,488,0,30,0,30,0,0
qnn_08_ng0_ng3,12,30,true,true,true,8,8,319,291,0,0.00124034,2.6173e-10,0.270135,0.0031854,206
qnn_08_ng3_mp0,4,30,true,true,true,8,8,291,523,0,0.00151783,3.85013e-09,1.18395,0.00196697,902
qnn_08_ng3_mp3,1,30,false,true,false,8,127,300,488,0,30,0,30,0,0
qnn_16_ind_mp0,1,30,false,true,false,16,127,816,2564,0,30,0,30,0,0
qnn_16_ind_mp3,1,30,false,true,false,16,127,816,1920,0,30,0,30,0,0
qnn_16_ind_ng0,3,30,true,true,true,16,16,799,1023,0,0.0014151,2.78631e-09,6.89088,0.0100856,7466
qnn_16_ind_ng3,3,30,true,true,true,16,16,799,964,0,0.00141033,3.54702e-09,4.55788,0.0156719,2424
qnn_16_mp0_mp3,1,30,false,true,false,127,127,2564,1920,0,30,0,30,0,0
qnn_16_ng0_mp0,1,30,false,true,false,16,127,1040,2564,0,30,0,30,0,0
qnn_16_ng0_mp3,1,30,false,true,false,16,127,1040,1920,0,30,0,30,0,0
qnn_16_ng0_ng3,3,30,true,true,true,16,16,1023,964,0,0.00153107,1.18004e-09,1.64869,0.00408038,1118
qnn_16_ng3_mp0,1,30,false,true,false,16,127,981,2564,0,30,0,30,0,0
qnn_16_ng3_mp3,1,30,false,true,false,16,127,981,1920,0,30,0,30,0,0
