name,runCount,timeOut,equivalent,deterministic,finished,numQubits1,numQubits2,numGates1,numGates2,diffEquivalenceCount,initTimeMean,initTimeVariance,runTimeMean,runTimeVariance,maxActiveNodes
qnn_08_ng3_mp3,1,30,false,true,false,8,127,300,488,0,30,0,30,0,0
qnn_16_ind_mp0,1,30,false,true,false,16,127,816,2564,0,30,0,30,0,0
qnn_16_ind_mp3,1,30,false,true,false,16,127,816,1920,0,30,0,30,0,0
qnn_16_ind_ng0,1,30,false,true,false,16,16,816,1040,0,30,0,30,0,0
qnn_16_ind_ng3,1,30,false,true,false,16,16,816,981,0,30,0,30,0,0
qnn_16_mp0_mp3,1,30,false,true,false,127,127,2564,1920,0,30,0,30,0,0
qnn_16_ng0_mp0,1,30,false,true,false,16,127,1040,2564,0,30,0,30,0,0
qnn_16_ng0_mp3,1,30,false,true,false,16,127,1040,1920,0,30,0,30,0,0
qnn_16_ng0_ng3,5,30,true,true,true,16,16,1023,964,1916,0.00102648,2.37114e-08,0.596519,0.0324316,92
qnn_16_ng3_mp0,1,30,false,true,false,16,127,981,2564,0,30,0,30,0,0
qnn_16_ng3_mp3,1,30,false,true,false,16,127,981,1920,0,30,0,30,0,0
