name,runCount,timeOut,equivalent,deterministic,finished,numQubits1,numQubits2,numGates1,numGates2,diffEquivalenceCount,initTimeMean,initTimeVariance,runTimeMean,runTimeVariance,maxActiveNodes
portfoliovqe_04_ng0_ng3,41,30,false,true,true,4,4,206,90,180,0.00291671,5.84933e-05,0.126564,6.15888e-05,170
portfoliovqe_04_ng3_mp0,32,30,false,true,true,4,4,90,257,180,0.0187254,0.000344829,0.137737,0.000403978,170
portfoliovqe_04_ng3_mp3,52,30,false,true,true,8,8,90,126,168,0.00134526,1.49732e-10,0.101856,2.61224e-05,1790
portfoliovqe_08_ind_mp0,1,30,false,true,false,8,127,125,1030,0,30,0,30,0,0
portfoliovqe_08_ind_mp3,1,30,false,true,false,8,127,125,691,0,30,0,30,0,0
portfoliovqe_08_ind_ng0,3,30,false,true,true,8,8,116,748,0,0.00128182,2.08435e-09,13.1051,0.0128846,0
portfoliovqe_08_ind_ng3,1,30,false,true,false,8,8,125,251,0,30,0,30,0,0
portfoliovqe_08_mp0_mp3,1,30,false,true,false,127,127,1030,691,0,30,0,30,0,0
portfoliovqe_08_ng0_mp0,1,30,false,true,false,8,127,757,1030,0,30,0,30,0,0
portfoliovqe_08_ng0_mp3,1,30,false,true,false,8,127,757,691,0,30,0,30,0,0
portfoliovqe_08_ng0_ng3,1,30,false,true,false,8,8,757,251,0,30,0,30,0,0
portfoliovqe_08_ng3_mp0,1,30,false,true,false,8,127,251,1030,0,30,0,30,0,0
portfoliovqe_08_ng3_mp3,1,30,false,true,false,8,127,251,691,0,30,0,30,0,0
portfoliovqe_16_ind_mp0,1,30,false,true,false,16,127,441,4972,0,30,0,30,0,0
portfoliovqe_16_ind_mp3,1,30,false,true,false,16,127,441,3330,0,30,0,30,0,0
portfoliovqe_16_ind_ng0,1,30,false,true,false,16,16,441,2857,0,30,0,30,0,0
portfoliovqe_16_ind_ng3,1,30,false,true,false,16,16,441,708,0,30,0,30,0,0
portfoliovqe_16_mp0_mp3,1,30,false,true,false,127,127,4972,3330,0,30,0,30,0,0
portfoliovqe_16_ng0_mp0,1,30,false,true,false,16,127,2857,4972,0,30,0,30,0,0
portfoliovqe_16_ng0_mp3,1,30,false,true,false,16,127,2857,3330,0,30,0,30,0,0
portfoliovqe_16_ng0_ng3,1,30,false,true,false,16,16,2857,708,0,30,0,30,0,0
portfoliovqe_16_ng3_mp0,1,30,false,true,false,16,127,708,4972,0,30,0,30,0,0
portfoliovqe_16_ng3_mp3,1,30,false,true,false,16,127,708,3330,0,30,0,30,0,0
qft_04_ind_mp0,42,30,true,true,true,4,4,12,63,0,0.00129788,1.01064e-10,0.119729,8.24523e-05,122
qft_04_ind_mp3,34,30,false,true,true,8,8,12,40,0,0.00129897,1.57942e-09,0.127768,0.000178685,207
qft_04_ind_ng0,34,30,true,true,true,4,4,12,48,0,0.00116084,3.62527e-10,0.111614,0.000139641,43
qft_04_ind_ng3,37,30,true,true,true,4,4,12,33,0,0.00115705,4.50041e-11,0.101014,0.000187656,35
qft_04_mp0_mp3,31,30,false,true,true,8,8,63,40,76,0.0222354,0.000790127,0.13716,0.00048227,1666
qft_04_ng0_mp0,33,30,true,true,true,4,4,48,63,84,0.00129276,4.00902e-11,0.122382,0.000474276,34
qft_04_ng0_mp3,48,30,false,true,true,8,8,48,40,64,0.00129801,8.41223e-11,0.131701,0.000506711,256
qft_04_ng0_ng3,49,30,true,true,true,4,4,48,33,62,0.00116309,4.02298e-10,0.101471,0.000278934,35
qft_04_ng3_mp0,51,30,true,true,true,4,4,33,63,66,0.00129888,2.74479e-10,0.117149,0.000663233,34
qft_04_ng3_mp3,32,30,false,true,true,8,8,33,40,58,0.00129738,3.18406e-10,0.129995,0.000603397,208
qft_08_ind_mp0,12,30,true,true,true,8,8,40,326,0,0.0180396,0.000826061,0.359505,0.000742836,1834
qft_08_ind_mp3,3,30,false,true,true,16,16,40,259,0,0.00145025,7.79965e-10,2.01754,0.00163757,33664
qft_08_ind_ng0,33,30,true,true,true,8,8,40,176,0,0.0294885,0.0010945,0.124543,0.000191518,891
qft_08_ind_ng3,36,30,true,true,true,8,8,40,129,0,0.00117645,9.55426e-11,0.132878,9.38656e-05,906
qft_08_mp0_mp3,1,30,false,true,false,127,127,335,268,0,30,0,30,0,0
qft_08_ng0_mp0,10,30,true,true,true,8,8,176,326,312,0.00147958,8.36765e-10,0.415982,0.000782085,850
qft_08_ng0_mp3,3,30,false,true,true,16,16,176,259,320,0.00148982,7.97391e-10,3.3591,0.00510667,49792
qft_08_ng0_ng3,35,30,true,true,true,8,8,176,129,242,0.00119401,1.37451e-10,0.111401,7.71815e-05,542
qft_08_ng3_mp0,15,30,true,true,true,8,8,129,326,248,0.0116059,0.000668614,0.351687,0.000751074,850
qft_08_ng3_mp3,3,30,false,true,true,16,16,129,259,258,0.0241419,0.00102749,2.13218,0.00160352,33664
qft_16_ind_mp0,1,30,false,true,false,16,127,161,1805,0,30,0,30,0,0
qft_16_ind_mp3,1,30,false,true,false,16,127,161,1128,0,30,0,30,0,0
qft_16_ind_ng0,1,30,false,true,false,16,16,161,689,0,30,0,30,0,0
qft_16_ind_ng3,1,30,false,true,false,16,16,161,530,0,30,0,30,0,0
qft_16_mp0_mp3,1,30,false,true,false,127,127,1805,1128,0,30,0,30,0,0
qft_16_ng0_mp0,1,30,false,true,false,16,127,689,1805,0,30,0,30,0,0
qft_16_ng0_mp3,1,30,false,true,false,16,127,689,1128,0,30,0,30,0,0
qft_16_ng0_ng3,3,30,false,true,true,16,16,672,513,0,0.0427057,0.00341465,12.0706,0.094686,0
qft_16_ng3_mp0,1,30,false,true,false,16,127,530,1805,0,30,0,30,0,0
qft_16_ng3_mp3,1,30,false,true,false,16,127,530,1128,0,30,0,30,0,0
qnn_04_ind_mp0,16,30,true,true,true,4,4,55,150,34,0.00137388,6.84073e-10,0.187903,0.000892093,170
qnn_04_ind_mp3,19,30,false,true,true,8,8,55,114,12,0.0281258,0.00200363,0.210367,0.000968954,1790
qnn_04_ind_ng0,32,30,true,true,true,4,4,55,111,14,0.00118152,1.52914e-09,0.173038,0.000738633,138
qnn_04_ind_ng3,33,30,true,true,true,4,4,55,102,10,0.00117038,2.00004e-10,0.153438,0.0001202,170
qnn_04_mp0_mp3,3,30,false,true,true,8,8,150,114,172,0.0322189,0.00188143,1.33943,0.0032036,27370
qnn_04_ng0_mp0,24,30,true,true,true,4,4,111,150,174,0.00134623,1.20272e-10,0.191162,0.000515526,58
qnn_04_ng0_mp3,18,30,false,true,true,8,8,111,114,158,0.0068418,0.000514411,0.232183,0.000615765,1790
qnn_04_ng0_ng3,31,30,true,true,true,4,4,111,102,158,0.00117328,7.83317e-11,0.185248,0.000358056,82
qnn_04_ng3_mp0,36,30,true,true,true,4,4,102,150,156,0.00135026,3.49628e-10,0.145948,0.000178731,90
qnn_04_ng3_mp3,19,30,false,true,true,8,8,102,114,148,0.00134227,1.5684e-10,0.25668,0.000110703,1790
qnn_08_ind_mp0,3,30,true,true,true,8,8,207,523,168,0.00160321,1.51326e-09,4.78605,0.010212,43690
qnn_08_ind_mp3,3,30,false,true,true,16,16,207,479,0,0.00161243,3.94892e-09,19.6285,0.049439,0
qnn_08_ind_ng0,3,30,false,true,true,8,8,207,319,0,0.0452541,0.00387131,24.9431,0.00342888,0
qnn_08_ind_ng3,1,30,false,true,false,8,8,216,300,0,30,0,30,0,0
qnn_08_mp0_mp3,1,30,false,true,false,127,127,532,488,0,30,0,30,0,0
qnn_08_ng0_mp0,4,30,true,true,true,8,8,319,523,484,0.0016347,1.38259e-09,1.02632,0.00456496,910
qnn_08_ng0_mp3,1,30,false,true,false,8,127,328,488,0,30,0,30,0,0
qnn_08_ng0_ng3,3,30,true,true,true,8,8,319,291,448,0.00125794,4.90303e-10,1.31939,0.00148378,858
qnn_08_ng3_mp0,4,30,true,true,true,8,8,291,523,454,0.00159005,1.22602e-09,1.11838,0.00287611,930
qnn_08_ng3_mp3,1,30,false,true,false,8,127,300,488,0,30,0,30,0,0
qnn_16_ind_mp0,1,30,false,true,false,16,127,816,2564,0,30,0,30,0,0
qnn_16_ind_mp3,1,30,false,true,false,16,127,816,1920,0,30,0,30,0,0
qnn_16_ind_ng0,1,30,false,true,false,16,16,816,1040,0,30,0,30,0,0
qnn_16_ind_ng3,1,30,false,true,false,16,16,816,981,0,30,0,30,0,0
qnn_16_mp0_mp3,1,30,false,true,false,127,127,2564,1920,0,30,0,30,0,0
qnn_16_ng0_mp0,1,30,false,true,false,16,127,1040,2564,0,30,0,30,0,0
qnn_16_ng0_mp3,1,30,false,true,false,16,127,1040,1920,0,30,0,30,0,0
qnn_16_ng0_ng3,1,30,false,true,false,16,16,1040,981,0,30,0,30,0,0
qnn_16_ng3_mp0,1,30,false,true,false,16,127,981,2564,0,30,0,30,0,0
qnn_16_ng3_mp3,1,30,false,true,false,16,127,981,1920,0,30,0,30,0,0
